instance;num_vertices;relaxed_val;relaxed_time;survive_net_val;survive_net_time;gomory_hu_val;gomory_hu_time;perfect_matching_val;perfect_matching_time;short_cutting_val;short_cutting_time
../../../testInst/rg-016-q-3x3-W0.1.0002.ccpdp;32;306461;1;350627;4;0;0;350627;0;358353;0
../../../testInst/rg-016-q-3x3-W0.1.0003.ccpdp;32;345852;1;408624;5;0;0;408624;0;422128;0
../../../testInst/rg-016-q-3x3-W0.2.0001.ccpdp;32;310431;1;365070;5;0;0;365070;0;367585;0
../../../testInst/rg-016-q-3x3-W0.2.0002.ccpdp;32;279442;1;325269;4;0;0;325269;0;325269;0
../../../testInst/rg-016-q-3x3-W0.2.0003.ccpdp;32;307420;1;369403;3;0;0;369403;0;381407;0
../../../testInst/rg-016-q-3x3-W0.3.0001.ccpdp;32;285305;1;320416;3;0;0;320416;0;330375;0
../../../testInst/rg-016-q-3x3-W0.3.0002.ccpdp;32;244514;1;290686;3;0;0;290686;0;299713;0
../../../testInst/rg-016-q-3x3-W0.3.0003.ccpdp;32;268992;1;325226;3;0;0;325226;0;341264;0
../../../testInst/rg-016-q-3x3-W0.4.0001.ccpdp;32;244550;1;274644;3;0;0;274644;0;283179;0
../../../testInst/rg-016-q-3x3-W0.4.0002.ccpdp;32;209580;1;249156;3;0;0;249156;0;256894;0
../../../testInst/rg-016-q-3x3-W0.4.0003.ccpdp;32;230567;1;278769;3;0;0;278769;0;292516;0
../../../testInst/rg-016-q-3x3.0001.ccpdp;32;358020;1;497517;9;0;0;577065;0;451111;0
../../../testInst/rg-016-q-3x3.0002.ccpdp;32;319616;1;369017;4;0;0;369017;0;374825;0
../../../testInst/rg-016-q-3x3.0003.ccpdp;32;358712;1;462526;5;0;0;522381;0;519231;0
../../../testInst/rg-016-q-4x4-W0.1.0001.ccpdp;32;266747;1;312585;4;0;0;312585;0;323990;0
../../../testInst/rg-016-q-4x4-W0.1.0002.ccpdp;32;214615;2;232795;3;0;0;232795;0;233999;0
../../../testInst/rg-016-q-4x4-W0.1.0003.ccpdp;32;279340;1;313225;5;0;0;313225;0;323158;0
../../../testInst/rg-016-q-4x4-W0.2.0001.ccpdp;32;249549;1;281787;3;0;0;281787;0;292874;0
../../../testInst/rg-016-q-4x4-W0.2.0002.ccpdp;32;190767;1;206926;3;0;0;206926;0;207997;0
../../../testInst/rg-016-q-4x4-W0.2.0003.ccpdp;32;263645;1;287131;4;0;0;287131;0;297024;0
../../../testInst/rg-016-q-4x4-W0.3.0001.ccpdp;32;218353;1;246561;3;0;0;246561;0;256263;0
../../../testInst/rg-016-q-4x4-W0.3.0002.ccpdp;32;166922;1;181063;4;0;0;181063;0;182000;0
../../../testInst/rg-016-q-4x4-W0.3.0003.ccpdp;32;241255;3;261533;3;0;0;261533;0;272061;0
../../../testInst/rg-016-q-4x4-W0.4.0001.ccpdp;32;187164;1;211340;3;0;0;211340;0;219656;0
../../../testInst/rg-016-q-4x4-W0.4.0002.ccpdp;32;143075;1;155197;3;0;0;155197;0;156000;0
../../../testInst/rg-016-q-4x4-W0.4.0003.ccpdp;32;206783;1;226814;2;0;0;226814;0;228311;0
../../../testInst/rg-016-q-4x4.0001.ccpdp;32;279071;1;339730;6;0;0;339730;0;352403;0
../../../testInst/rg-016-q-4x4.0002.ccpdp;32;238460;1;258660;3;0;0;258660;0;259997;0
../../../testInst/rg-016-q-4x4.0003.ccpdp;32;287989;1;336233;6;0;0;336233;0;355913;0
../../../testInst/rg-016-q-5x5-W0.1.0001.ccpdp;32;246049;1;267849;2;0;0;267849;0;269937;0
../../../testInst/rg-016-q-5x5-W0.1.0002.ccpdp;32;242779;1;257835;3;0;0;257835;0;267141;0
../../../testInst/rg-016-q-5x5-W0.1.0003.ccpdp;32;249551;1;275783;2;0;0;275783;0;281124;0
../../../testInst/rg-016-q-5x5-W0.2.0001.ccpdp;32;218709;1;238088;3;0;0;238088;0;239942;0
../../../testInst/rg-016-q-5x5-W0.2.0002.ccpdp;32;223329;1;233550;3;0;0;233550;0;241796;0
../../../testInst/rg-016-q-5x5-W0.2.0003.ccpdp;32;221819;1;245137;2;0;0;245137;0;249884;0
../../../testInst/rg-016-q-5x5-W0.3.0001.ccpdp;32;191371;1;208325;2;0;0;208325;0;209949;0
../../../testInst/rg-016-q-5x5-W0.3.0002.ccpdp;32;195706;1;205040;2;0;0;205040;0;205040;0
../../../testInst/rg-016-q-5x5-W0.3.0003.ccpdp;32;194093;1;214497;2;0;0;214497;0;218652;0
../../../testInst/rg-016-q-5x5-W0.4.0001.ccpdp;32;164034;1;178566;2;0;0;178566;0;179956;0
../../../testInst/rg-016-q-5x5-W0.4.0002.ccpdp;32;167745;1;175744;2;0;0;175744;0;175744;0
../../../testInst/rg-016-q-5x5-W0.4.0003.ccpdp;32;166362;1;183849;2;0;0;183849;0;187410;0
../../../testInst/rg-016-q-5x5.0001.ccpdp;32;267048;1;297607;3;0;0;297607;0;299925;0
../../../testInst/rg-016-q-5x5.0002.ccpdp;32;261186;1;282200;3;0;0;282200;0;282200;0
../../../testInst/rg-016-q-5x5.0003.ccpdp;32;277276;1;302725;2;0;0;302725;0;308660;0
../../../testInst/rg-032-q-1x1.0001.ccpdp;64;505000;5;648646;78;0;28;704163;0;733765;0
../../../testInst/rg-032-q-1x1.0002.ccpdp;64;521405;6;777481;45;0;16;929583;0;745726;0
../../../testInst/rg-032-q-1x1.0003.ccpdp;64;535993;4;659694;80;0;15;746286;0;678797;0
../../../testInst/rg-032-q-2x2-W0.1.0001.ccpdp;64;370316;4;684230;67;0;18;802293;0;634341;0
../../../testInst/rg-032-q-2x2-W0.1.0002.ccpdp;64;499705;4;592596;56;0;10;592596;0;594619;0
../../../testInst/rg-032-q-2x2-W0.1.0003.ccpdp;64;421624;12;524743;30;0;5;524743;0;530310;0
../../../testInst/rg-032-q-2x2-W0.2.0001.ccpdp;64;339325;4;547851;82;0;25;586899;0;518280;0
../../../testInst/rg-032-q-2x2-W0.2.0002.ccpdp;64;449301;5;557605;63;0;13;578539;0;568117;0
../../../testInst/rg-032-q-2x2-W0.2.0003.ccpdp;64;383259;5;477333;28;0;7;477333;0;482282;0
../../../testInst/rg-032-q-2x2-W0.3.0001.ccpdp;64;308923;4;463829;58;0;16;463829;0;498905;0
../../../testInst/rg-032-q-2x2-W0.3.0002.ccpdp;64;393138;4;487904;26;0;6;506221;0;497101;0
../../../testInst/rg-032-q-2x2-W0.3.0003.ccpdp;64;337814;4;418706;13;0;2;418706;0;430726;0
../../../testInst/rg-032-q-2x2-W0.4.0001.ccpdp;64;269567;4;397572;34;0;4;397572;0;427637;0
../../../testInst/rg-032-q-2x2-W0.4.0002.ccpdp;64;336978;5;418205;26;0;6;433905;0;426088;0
../../../testInst/rg-032-q-2x2-W0.4.0003.ccpdp;64;289564;5;358896;14;0;2;358896;0;369198;0
../../../testInst/rg-032-q-2x2.0001.ccpdp;64;399156;5;704573;48;0;17;815499;0;589920;0
../../../testInst/rg-032-q-2x2.0002.ccpdp;64;520855;5;766001;81;0;33;885730;0;678433;0
../../../testInst/rg-032-q-2x2.0003.ccpdp;64;441386;5;571042;35;0;8;571042;0;587332;0
../../../testInst/rg-032-q-3x3-W0.1.0001.ccpdp;64;461599;4;558378;46;0;13;558378;0;584230;0
../../../testInst/rg-032-q-3x3-W0.1.0002.ccpdp;64;464098;5;599399;41;0;14;653202;0;562471;0
../../../testInst/rg-032-q-3x3-W0.1.0003.ccpdp;64;488665;5;654030;40;0;10;722070;0;630234;0
../../../testInst/rg-032-q-3x3-W0.2.0001.ccpdp;64;410312;4;499806;37;0;4;499806;0;517693;0
../../../testInst/rg-032-q-3x3-W0.2.0002.ccpdp;64;447507;4;568428;35;0;11;623203;0;539360;0
../../../testInst/rg-032-q-3x3-W0.2.0003.ccpdp;64;468234;4;600047;48;0;10;648436;0;584089;0
../../../testInst/rg-032-q-3x3-W0.3.0001.ccpdp;64;359021;6;437326;14;0;0;437326;0;452976;0
../../../testInst/rg-032-q-3x3-W0.3.0002.ccpdp;64;408889;5;462262;22;0;3;462262;0;471758;0
../../../testInst/rg-032-q-3x3-W0.3.0003.ccpdp;64;418007;5;499391;16;0;1;499391;0;518704;0
../../../testInst/rg-032-q-3x3-W0.4.0001.ccpdp;64;307734;4;374857;12;0;0;374857;0;388272;0
../../../testInst/rg-032-q-3x3-W0.4.0002.ccpdp;64;350484;4;396226;16;0;1;396226;0;404364;0
../../../testInst/rg-032-q-3x3-W0.4.0003.ccpdp;64;358287;5;428050;12;0;0;428050;0;444604;0
../../../testInst/rg-032-q-3x3.0001.ccpdp;64;499977;5;630719;40;0;14;672004;0;638743;0
../../../testInst/rg-032-q-3x3.0002.ccpdp;64;477968;5;615756;66;0;27;658113;0;623372;0
../../../testInst/rg-032-q-3x3.0003.ccpdp;64;499609;5;712017;57;0;17;805343;0;662738;0
../../../testInst/rg-032-q-4x4-W0.1.0001.ccpdp;64;472672;5;552342;33;0;1;552342;0;566336;0
../../../testInst/rg-032-q-4x4-W0.1.0002.ccpdp;64;362972;5;415594;14;0;0;415594;0;415922;0
../../../testInst/rg-032-q-4x4-W0.1.0003.ccpdp;64;385464;5;483067;33;0;5;498751;0;484771;0
../../../testInst/rg-032-q-4x4-W0.2.0001.ccpdp;64;441094;5;501222;12;0;0;501222;0;515718;0
../../../testInst/rg-032-q-4x4-W0.2.0002.ccpdp;64;322636;10;369413;14;0;0;369413;0;369704;0
../../../testInst/rg-032-q-4x4-W0.2.0003.ccpdp;64;365605;5;432943;38;0;9;432943;0;445728;0
../../../testInst/rg-032-q-4x4-W0.3.0001.ccpdp;64;389162;5;444435;9;0;0;444435;0;461327;0
../../../testInst/rg-032-q-4x4-W0.3.0002.ccpdp;64;282311;4;323236;10;0;0;323236;0;323490;0
../../../testInst/rg-032-q-4x4-W0.3.0003.ccpdp;64;329418;5;390491;20;0;3;390491;0;402500;0
../../../testInst/rg-032-q-4x4-W0.4.0001.ccpdp;64;333568;4;380948;9;0;0;380948;0;395425;0
../../../testInst/rg-032-q-4x4-W0.4.0002.ccpdp;64;241971;4;277061;10;0;0;277061;0;277279;0
../../../testInst/rg-032-q-4x4-W0.4.0003.ccpdp;64;282345;4;334831;8;0;0;334831;0;338884;0
../../../testInst/rg-032-q-4x4.0001.ccpdp;64;496886;4;668412;57;0;7;744014;0;619621;0
../../../testInst/rg-032-q-4x4.0002.ccpdp;64;403296;4;461734;21;0;0;461734;0;462099;0
../../../testInst/rg-032-q-4x4.0003.ccpdp;64;381964;4;484409;41;0;11;484409;0;500719;0
../../../testInst/rg-032-q-5x5-W0.1.0001.ccpdp;64;341504;5;403222;12;0;0;403222;0;433916;0
../../../testInst/rg-032-q-5x5-W0.1.0002.ccpdp;64;422468;4;489405;76;0;8;489405;0;499163;0
../../../testInst/rg-032-q-5x5-W0.1.0003.ccpdp;64;393998;5;471518;15;0;0;471518;0;473717;0
../../../testInst/rg-032-q-5x5-W0.2.0001.ccpdp;64;312208;4;362872;12;0;0;362872;0;377436;0
../../../testInst/rg-032-q-5x5-W0.2.0002.ccpdp;64;398335;4;443362;16;0;0;443362;0;451050;0
../../../testInst/rg-032-q-5x5-W0.2.0003.ccpdp;64;352303;4;419128;10;0;0;419128;0;421083;0
../../../testInst/rg-032-q-5x5-W0.3.0001.ccpdp;64;278460;4;318780;10;0;0;318780;0;325495;0
../../../testInst/rg-032-q-5x5-W0.3.0002.ccpdp;64;359782;4;395571;11;0;0;395571;0;402298;0
../../../testInst/rg-032-q-5x5-W0.3.0003.ccpdp;64;308259;5;366735;9;0;0;366735;0;368445;0
../../../testInst/rg-032-q-5x5-W0.4.0001.ccpdp;64;238676;4;273235;9;0;0;273235;0;278991;0
../../../testInst/rg-032-q-5x5-W0.4.0002.ccpdp;64;309991;5;339050;8;0;0;339050;0;344816;0
../../../testInst/rg-032-q-5x5-W0.4.0003.ccpdp;64;264228;4;314343;9;0;0;314343;0;315810;0
../../../testInst/rg-032-q-5x5.0001.ccpdp;64;364554;5;435409;15;0;1;435409;0;451663;0
../../../testInst/rg-032-q-5x5.0002.ccpdp;64;434964;5;520473;132;0;17;520473;0;526654;0
../../../testInst/rg-032-q-5x5.0003.ccpdp;64;425291;5;517219;46;0;4;517219;0;534646;0
../../../testInst/rg-064-q-1x1.0001.ccpdp;128;688311;18;1.02054e+06;2404;0;1492;1.1811e+06;0;1.09237e+06;0
../../../testInst/rg-064-q-1x1.0002.ccpdp;128;687858;18;991973;987;0;469;1.15596e+06;0;951339;0
../../../testInst/rg-064-q-1x1.0003.ccpdp;128;669163;19;909655;813;0;306;1.03369e+06;0;972884;0
../../../testInst/rg-064-q-2x2-W0.1.0001.ccpdp;128;630664;19;947679;1202;0;492;1.14862e+06;0;857225;0
../../../testInst/rg-064-q-2x2-W0.1.0002.ccpdp;128;575120;18;868748;639;0;323;972969;0;851723;0
../../../testInst/rg-064-q-2x2-W0.1.0003.ccpdp;128;584155;19;887577;904;0;558;1.01585e+06;0;870819;0
../../../testInst/rg-064-q-2x2-W0.2.0001.ccpdp;128;560603;19;966681;490;0;219;1.1628e+06;1;889285;0
../../../testInst/rg-064-q-2x2-W0.2.0002.ccpdp;128;531069;18;838125;1182;0;392;943668;0;769328;0
../../../testInst/rg-064-q-2x2-W0.2.0003.ccpdp;128;535691;19;739594;347;0;145;780798;0;746407;0
../../../testInst/rg-064-q-2x2-W0.3.0001.ccpdp;128;490525;18;741132;440;0;112;838100;0;712221;0
../../../testInst/rg-064-q-2x2-W0.3.0002.ccpdp;128;472796;18;733348;261;0;63;825700;0;673152;0
../../../testInst/rg-064-q-2x2-W0.3.0003.ccpdp;128;481073;18;656003;310;0;93;692055;0;678995;0
../../../testInst/rg-064-q-2x2-W0.4.0001.ccpdp;128;420447;19;635255;419;0;107;718371;0;610475;0
../../../testInst/rg-064-q-2x2-W0.4.0002.ccpdp;128;405256;18;628596;402;0;101;707753;0;576995;0
../../../testInst/rg-064-q-2x2-W0.4.0003.ccpdp;128;413367;18;562292;162;0;55;593194;0;581998;0
../../../testInst/rg-064-q-2x2.0001.ccpdp;128;697265;18;962711;800;0;373;1.12991e+06;0;1.03942e+06;0
../../../testInst/rg-064-q-2x2.0002.ccpdp;128;610449;17;905074;1762;0;888;1.03047e+06;0;928955;0
../../../testInst/rg-064-q-2x2.0003.ccpdp;128;634078;18;926178;308;0;168;1.02855e+06;0;863900;0
../../../testInst/rg-064-q-3x3-W0.1.0001.ccpdp;128;670152;18;900812;607;0;275;1.01265e+06;0;930544;0
../../../testInst/rg-064-q-3x3-W0.1.0002.ccpdp;128;654958;18;945709;479;0;259;1.08007e+06;0;965127;0
../../../testInst/rg-064-q-3x3-W0.1.0003.ccpdp;128;664208;18;870283;1045;0;377;961782;0;896792;0
../../../testInst/rg-064-q-3x3-W0.2.0001.ccpdp;128;619299;17;935173;602;0;315;1.11767e+06;0;981378;0
../../../testInst/rg-064-q-3x3-W0.2.0002.ccpdp;128;607290;18;874906;756;0;385;960661;0;894034;0
../../../testInst/rg-064-q-3x3-W0.2.0003.ccpdp;128;615514;18;836665;752;0;367;894122;0;792266;0
../../../testInst/rg-064-q-3x3-W0.3.0001.ccpdp;128;541889;18;680896;105;0;34;680896;0;705022;0
../../../testInst/rg-064-q-3x3-W0.3.0002.ccpdp;128;541978;19;746716;258;0;71;782858;0;721876;0
../../../testInst/rg-064-q-3x3-W0.3.0003.ccpdp;128;548578;18;711358;341;0;108;720059;0;748188;0
../../../testInst/rg-064-q-3x3-W0.4.0001.ccpdp;128;464488;18;583622;91;0;33;583622;0;604301;0
../../../testInst/rg-064-q-3x3-W0.4.0002.ccpdp;128;465520;18;640049;80;0;29;671028;0;618757;0
../../../testInst/rg-064-q-3x3-W0.4.0003.ccpdp;128;470201;19;609740;117;0;39;617198;0;641313;0
../../../testInst/rg-064-q-3x3.0001.ccpdp;128;695981;19;933559;996;0;755;1.01738e+06;0;890537;0
../../../testInst/rg-064-q-3x3.0002.ccpdp;128;676594;19;922009;826;0;258;998224;0;888364;0
../../../testInst/rg-064-q-3x3.0003.ccpdp;128;688955;20;1.02857e+06;721;0;366;1.21058e+06;1;1.04173e+06;0
../../../testInst/rg-064-q-4x4-W0.1.0001.ccpdp;128;628370;41;814587;200;0;70;850624;0;878960;0
../../../testInst/rg-064-q-4x4-W0.1.0002.ccpdp;128;636020;18;806712;369;0;177;870884;0;794622;0
../../../testInst/rg-064-q-4x4-W0.1.0003.ccpdp;128;644512;17;885117;978;0;410;954466;0;901588;0
../../../testInst/rg-064-q-4x4-W0.2.0001.ccpdp;128;585803;18;733844;443;0;137;733844;0;749149;0
../../../testInst/rg-064-q-4x4-W0.2.0002.ccpdp;128;602425;18;718838;190;0;74;749299;0;711046;0
../../../testInst/rg-064-q-4x4-W0.2.0003.ccpdp;128;603714;18;881729;511;0;199;988509;0;830568;0
../../../testInst/rg-064-q-4x4-W0.3.0001.ccpdp;128;514050;17;648287;91;0;31;648287;0;669429;0
../../../testInst/rg-064-q-4x4-W0.3.0002.ccpdp;128;547895;18;616562;108;0;33;616562;0;636747;0
../../../testInst/rg-064-q-4x4-W0.3.0003.ccpdp;128;552188;18;691493;190;0;62;691493;0;714047;0
../../../testInst/rg-064-q-4x4-W0.4.0001.ccpdp;128;440621;18;555677;51;0;20;555677;0;573796;0
../../../testInst/rg-064-q-4x4-W0.4.0002.ccpdp;128;471921;17;531824;53;0;20;531824;0;545773;0
../../../testInst/rg-064-q-4x4-W0.4.0003.ccpdp;128;481952;18;597082;61;0;21;597082;0;622183;0
../../../testInst/rg-064-q-4x4.0001.ccpdp;128;654761;18;848614;1775;0;1155;897232;0;842546;0
../../../testInst/rg-064-q-4x4.0002.ccpdp;128;659266;18;801046;306;0;120;833232;0;812408;0
../../../testInst/rg-064-q-4x4.0003.ccpdp;128;665891;17;866507;723;0;253;900191;0;866048;0
../../../testInst/rg-064-q-5x5-W0.1.0001.ccpdp;128;586750;18;698705;446;0;104;698705;0;716043;0
../../../testInst/rg-064-q-5x5-W0.1.0002.ccpdp;128;624988;18;777465;1229;0;347;825550;0;764786;0
../../../testInst/rg-064-q-5x5-W0.1.0003.ccpdp;128;623239;18;809881;991;0;240;858957;0;774407;0
../../../testInst/rg-064-q-5x5-W0.2.0001.ccpdp;128;543223;18;641723;159;0;53;641723;0;660437;0
../../../testInst/rg-064-q-5x5-W0.2.0002.ccpdp;128;585262;18;693841;369;0;114;693841;0;709527;0
../../../testInst/rg-064-q-5x5-W0.2.0003.ccpdp;128;581465;17;699151;282;0;93;699151;0;709788;0
../../../testInst/rg-064-q-5x5-W0.3.0001.ccpdp;128;482895;18;576374;79;0;32;576374;0;589430;0
../../../testInst/rg-064-q-5x5-W0.3.0002.ccpdp;128;522412;18;613850;77;0;30;613850;0;624396;0
../../../testInst/rg-064-q-5x5-W0.3.0003.ccpdp;128;529658;18;632776;101;0;35;632776;0;647201;0
../../../testInst/rg-064-q-5x5-W0.4.0001.ccpdp;128;414409;18;495026;41;0;15;495026;0;506216;0
../../../testInst/rg-064-q-5x5-W0.4.0002.ccpdp;128;455203;18;526148;55;0;25;526148;0;535187;0
../../../testInst/rg-064-q-5x5-W0.4.0003.ccpdp;128;460093;18;542383;43;0;15;542383;0;554751;0
../../../testInst/rg-064-q-5x5.0001.ccpdp;128;604651;17;742721;764;0;324;765974;0;817434;0
../../../testInst/rg-064-q-5x5.0002.ccpdp;128;654861;18;800699;2111;0;1006;833608;0;809092;0
../../../testInst/rg-064-q-5x5.0003.ccpdp;128;650528;18;886219;710;0;311;981321;0;942159;0
../../../testInst/rg-128-q-1x1.0001.ccpdp;256;1.03332e+06;85;1.40564e+06;15577;0;6874;1.65263e+06;4;1.44862e+06;0
../../../testInst/rg-128-q-1x1.0002.ccpdp;256;974160;86;1.30311e+06;33277;0;16313;1.46743e+06;4;1.31005e+06;0
../../../testInst/rg-128-q-1x1.0003.ccpdp;256;963143;87;1.2794e+06;14704;0;8136;1.40417e+06;3;1.41446e+06;0
../../../testInst/rg-128-q-2x2-W0.1.0001.ccpdp;256;921219;83;1.2645e+06;12608;0;8500;1.41125e+06;4;1.24052e+06;0
../../../testInst/rg-128-q-2x2-W0.1.0002.ccpdp;256;857347;81;1.22357e+06;26696;0;19570;1.34063e+06;3;1.28948e+06;0
../../../testInst/rg-128-q-2x2-W0.1.0003.ccpdp;256;880426;80;1.14734e+06;20164;0;15053;1.24607e+06;3;1.16246e+06;0
../../../testInst/rg-128-q-2x2-W0.2.0001.ccpdp;256;818870;81;1.09398e+06;3569;0;1265;1.2235e+06;3;1.12108e+06;0
../../../testInst/rg-128-q-2x2-W0.2.0002.ccpdp;256;762082;84;1.12908e+06;13656;0;5696;1.27868e+06;3;1.16781e+06;0
../../../testInst/rg-128-q-2x2-W0.2.0003.ccpdp;256;783398;83;1.04642e+06;7835;0;2924;1.15864e+06;3;1.05041e+06;0
../../../testInst/rg-128-q-2x2-W0.3.0001.ccpdp;256;716502;81;957235;2381;0;726;1.07057e+06;3;980940;0
../../../testInst/rg-128-q-2x2-W0.3.0002.ccpdp;256;666821;78;990349;3224;0;978;1.11934e+06;3;992455;0
../../../testInst/rg-128-q-2x2-W0.3.0003.ccpdp;256;685455;78;939101;7163;0;2512;1.04057e+06;3;927077;0
../../../testInst/rg-128-q-2x2-W0.4.0001.ccpdp;256;614151;81;820486;2381;0;728;917629;2;840813;0
../../../testInst/rg-128-q-2x2-W0.4.0002.ccpdp;256;571551;77;817138;3063;0;950;912635;3;840327;0
../../../testInst/rg-128-q-2x2-W0.4.0003.ccpdp;256;587550;77;804941;5660;0;1912;891914;3;794635;0
../../../testInst/rg-128-q-2x2.0001.ccpdp;256;1.01803e+06;79;1.2826e+06;18759;0;11076;1.42707e+06;3;1.36745e+06;0
../../../testInst/rg-128-q-2x2.0002.ccpdp;256;940728;82;1.18902e+06;28693;0;18958;1.30069e+06;3;1.39418e+06;0
../../../testInst/rg-128-q-2x2.0003.ccpdp;256;962820;81;1.27194e+06;7968;0;5109;1.43111e+06;3;1.29189e+06;0
../../../testInst/rg-128-q-3x3-W0.1.0001.ccpdp;256;939116;79;1.36276e+06;12841;0;9684;1.60707e+06;4;1.42434e+06;0
../../../testInst/rg-128-q-3x3-W0.1.0002.ccpdp;256;910378;79;1.27628e+06;27797;0;15872;1.44288e+06;3;1.23074e+06;0
../../../testInst/rg-128-q-3x3-W0.1.0003.ccpdp;256;933988;78;1.29024e+06;15679;0;11508;1.4859e+06;3;1.25553e+06;0
../../../testInst/rg-128-q-3x3-W0.2.0001.ccpdp;256;847290;81;1.13486e+06;19066;0;12158;1.21799e+06;3;1.14303e+06;0
../../../testInst/rg-128-q-3x3-W0.2.0002.ccpdp;256;844860;79;1.22574e+06;4783;0;2168;1.38332e+06;4;1.20554e+06;0
../../../testInst/rg-128-q-3x3-W0.2.0003.ccpdp;256;851368;82;1.22188e+06;13679;0;4841;1.38636e+06;4;1.14679e+06;0
../../../testInst/rg-128-q-3x3-W0.3.0001.ccpdp;256;742096;82;1.21173e+06;5191;0;2306;1.43705e+06;4;1.04931e+06;0
../../../testInst/rg-128-q-3x3-W0.3.0002.ccpdp;256;749858;82;1.03981e+06;2683;0;824;1.13549e+06;3;1.01164e+06;0
../../../testInst/rg-128-q-3x3-W0.3.0003.ccpdp;256;753092;84;1.09351e+06;2321;0;1074;1.21417e+06;3;1.02987e+06;0
../../../testInst/rg-128-q-3x3-W0.4.0001.ccpdp;256;636084;78;939271;1612;0;679;1.05228e+06;2;887465;0
../../../testInst/rg-128-q-3x3-W0.4.0002.ccpdp;256;642738;81;891272;1244;0;501;973278;3;867123;0
../../../testInst/rg-128-q-3x3-W0.4.0003.ccpdp;256;651092;170;896581;1156;0;481;958488;2;863092;0
../../../testInst/rg-128-q-3x3.0001.ccpdp;256;990733;78;1.37265e+06;14610;0;6597;1.59356e+06;4;1.51412e+06;0
../../../testInst/rg-128-q-3x3.0002.ccpdp;256;951080;78;1.31515e+06;31340;0;13802;1.46855e+06;3;1.28014e+06;0
../../../testInst/rg-128-q-3x3.0003.ccpdp;256;982025;83;1.30956e+06;11959;0;6797;1.4725e+06;3;1.35724e+06;0
../../../testInst/rg-128-q-4x4-W0.1.0001.ccpdp;256;921360;79;1.19229e+06;24701;0;15412;1.27419e+06;3;1.17693e+06;0
../../../testInst/rg-128-q-4x4-W0.1.0002.ccpdp;256;909205;87;1.28132e+06;23422;0;15455;1.44131e+06;3;1.34265e+06;0
../../../testInst/rg-128-q-4x4-W0.1.0003.ccpdp;256;875606;77;1.29582e+06;35282;0;21871;1.52281e+06;4;1.333e+06;0
../../../testInst/rg-128-q-4x4-W0.2.0001.ccpdp;256;853378;79;1.13096e+06;15820;0;8608;1.23077e+06;3;1.16725e+06;0
../../../testInst/rg-128-q-4x4-W0.2.0002.ccpdp;256;822393;80;1.1436e+06;12812;0;6131;1.24907e+06;3;1.19243e+06;0
../../../testInst/rg-128-q-4x4-W0.2.0003.ccpdp;256;818923;76;1.20061e+06;37963;0;15497;1.3463e+06;4;1.13127e+06;0
../../../testInst/rg-128-q-4x4-W0.3.0001.ccpdp;256;766002;83;961599;1896;0;741;987897;2;976433;0
../../../testInst/rg-128-q-4x4-W0.3.0002.ccpdp;256;722921;77;997586;1305;0;588;1.05214e+06;2;983192;0
../../../testInst/rg-128-q-4x4-W0.3.0003.ccpdp;256;739912;78;1.01154e+06;2490;0;1153;1.07596e+06;2;1.00837e+06;0
../../../testInst/rg-128-q-4x4-W0.4.0001.ccpdp;256;659891;78;824582;715;0;379;847123;2;846182;0
../../../testInst/rg-128-q-4x4-W0.4.0002.ccpdp;256;619643;75;855072;545;0;336;901832;2;842742;0
../../../testInst/rg-128-q-4x4-W0.4.0003.ccpdp;256;637107;77;830268;942;0;497;844680;2;863656;0
../../../testInst/rg-128-q-4x4.0001.ccpdp;256;971976;74;1.26333e+06;48042;0;34529;1.34951e+06;3;1.32376e+06;0
../../../testInst/rg-128-q-4x4.0002.ccpdp;256;965988;81;1.27702e+06;17529;0;10389;1.38535e+06;3;1.23826e+06;0
../../../testInst/rg-128-q-4x4.0003.ccpdp;256;914790;77;1.22606e+06;19050;0;10397;1.34114e+06;3;1.2329e+06;0
../../../testInst/rg-128-q-5x5-W0.1.0001.ccpdp;256;912143;79;1.24958e+06;12741;0;7906;1.41391e+06;3;1.28984e+06;0
../../../testInst/rg-128-q-5x5-W0.1.0002.ccpdp;256;893950;80;1.16611e+06;15511;0;11694;1.22761e+06;3;1.2963e+06;0
../../../testInst/rg-128-q-5x5-W0.1.0003.ccpdp;256;977217;76;1.2717e+06;11722;0;6237;1.40839e+06;3;1.26278e+06;0
../../../testInst/rg-128-q-5x5-W0.2.0001.ccpdp;256;850765;78;1.06294e+06;10054;0;5944;1.10047e+06;2;1.07881e+06;0
../../../testInst/rg-128-q-5x5-W0.2.0002.ccpdp;256;831575;78;1.07576e+06;13317;0;7139;1.11027e+06;3;1.06252e+06;0
../../../testInst/rg-128-q-5x5-W0.2.0003.ccpdp;256;883545;77;1.10311e+06;11616;0;3924;1.12026e+06;3;1.11148e+06;0
../../../testInst/rg-128-q-5x5-W0.3.0001.ccpdp;256;759532;79;973682;1395;0;596;1.00246e+06;2;978598;0
../../../testInst/rg-128-q-5x5-W0.3.0002.ccpdp;256;740462;77;940645;1203;0;520;952198;2;973151;0
../../../testInst/rg-128-q-5x5-W0.3.0003.ccpdp;256;780483;76;977500;903;0;445;992500;2;984671;0
../../../testInst/rg-128-q-5x5-W0.4.0001.ccpdp;256;652105;76;834880;510;0;253;859544;2;839509;0
../../../testInst/rg-128-q-5x5-W0.4.0002.ccpdp;256;635142;73;815201;388;0;203;831489;2;830356;0
